Order ID,Region,Country
424109447,Sub-Saharan Africa,Uganda
734604108,Asia,Tajikistan
251405227,Asia,Bhutan
757374131,Middle East and North Africa,Israel
505684649,Sub-Saharan Africa,Burkina Faso
969823110,Europe,Ireland
993588340,Central America and the Caribbean,El Salvador
841091668,Europe,Sweden
846756923,Sub-Saharan Africa,Cameroon
965320432,Central America and the Caribbean,Guatemala
321831023,Asia,Thailand
361650025,Australia and Oceania,Tuvalu
800451266,Europe,Finland
974221074,Middle East and North Africa,Libya
289258277,Asia,Bhutan
472174203,Asia,South Korea
619892680,Asia,North Korea
349650037,Central America and the Caribbean,Dominica
248995101,Central America and the Caribbean,Saint Kitts and Nevis 
525789201,Asia,Nepal
558206164,Middle East and North Africa,Morocco
244732320,Asia,Vietnam
454166495,Europe,Monaco
775620019,Europe,Vatican City
868516719,Middle East and North Africa,Somalia
912592923,Europe,Belarus
257897460,Sub-Saharan Africa,Madagascar
574791657,Sub-Saharan Africa,Ethiopia
903949344,North America,Canada
806356847,Europe,Montenegro
813312995,Asia,Turkmenistan
176429116,Middle East and North Africa,Egypt
917629039,Europe,Sweden
179149091,Australia and Oceania,Tonga
573538100,Sub-Saharan Africa,Nigeria
733657395,Middle East and North Africa,Kuwait
262680804,Central America and the Caribbean,The Bahamas
184094655,Europe,Finland
691697776,Europe,Finland
699601495,Middle East and North Africa,Saudi Arabia
992229640,Asia,Singapore
174318540,Sub-Saharan Africa,Zimbabwe
520917022,Asia,India
327386415,Sub-Saharan Africa,Cape Verde
659400546,North America,Mexico
402945744,Asia,Sri Lanka
314320838,Europe,Croatia
770137155,Australia and Oceania,Samoa 
417318522,Europe,Armenia
223101270,Europe,Denmark
325034224,Central America and the Caribbean,Guatemala
480978715,Europe,Slovakia
519108569,Sub-Saharan Africa,Cote d'Ivoire
787910115,Australia and Oceania,Tonga
806182181,Europe,Bulgaria
613036096,Central America and the Caribbean,Panama
317895686,Europe,Austria
550497281,Europe,Serbia
210889708,Sub-Saharan Africa,Namibia
519434297,Sub-Saharan Africa,Namibia
966804873,Europe,Hungary
663987767,Middle East and North Africa,Pakistan
592281806,Central America and the Caribbean,Costa Rica
453298318,Europe,Russia
918961131,Europe,Iceland
481506574,Central America and the Caribbean,Honduras
403483474,Australia and Oceania,Marshall Islands
667753159,Australia and Oceania,Papua New Guinea
427489459,Sub-Saharan Africa,Comoros
256178700,Asia,Malaysia
797619712,Europe,France
515923821,Sub-Saharan Africa,Cote d'Ivoire
645514857,Sub-Saharan Africa,Lesotho
241129148,Australia and Oceania,Tuvalu
227815520,Middle East and North Africa,Kuwait
250935304,Middle East and North Africa,Azerbaijan
926162326,Asia,Bhutan
689482915,Sub-Saharan Africa,Kenya
747195899,Sub-Saharan Africa,Tanzania
125912606,Sub-Saharan Africa,Angola
622556865,Sub-Saharan Africa,Kenya
954365003,Sub-Saharan Africa,Rwanda
808885848,Sub-Saharan Africa,Rwanda
393980729,Central America and the Caribbean,Saint Lucia
887823474,Europe,Switzerland
388900411,Central America and the Caribbean,El Salvador
666010367,Europe,Poland
408264672,Europe,Ukraine
175087153,Central America and the Caribbean,Grenada
146214139,Europe,Montenegro
571694457,Asia,Turkmenistan
421889436,Sub-Saharan Africa,Burkina Faso
537472903,Europe,Romania
479431188,Sub-Saharan Africa,Guinea-Bissau
779063117,Europe,Armenia
687980020,North America,Greenland
428105723,Europe,Sweden
741676557,Asia,Cambodia
641241347,Europe,Bulgaria
559661424,Europe,Switzerland
100110614,Asia,Thailand
286075246,Central America and the Caribbean,Barbados
411354148,Central America and the Caribbean,Jamaica
290058648,Australia and Oceania,Tuvalu
706612575,Sub-Saharan Africa,Equatorial Guinea
265752255,Sub-Saharan Africa,Namibia
342526519,Central America and the Caribbean,Nicaragua
132296693,Europe,Italy
700736606,Sub-Saharan Africa,Equatorial Guinea
933832585,Middle East and North Africa,Morocco
687883460,Sub-Saharan Africa,Equatorial Guinea
339500558,Asia,Sri Lanka
335607707,North America,Mexico
743441236,Asia,Thailand
800549972,Europe,Finland
264795243,Central America and the Caribbean,Barbados
764350879,Central America and the Caribbean,The Bahamas
847703206,Australia and Oceania,Samoa 
933651053,Sub-Saharan Africa,Seychelles 
161305749,Middle East and North Africa,Algeria
440091121,Middle East and North Africa,Israel
599743497,Middle East and North Africa,Azerbaijan
440311706,Sub-Saharan Africa,Central African Republic
282157075,Europe,Austria
515953433,Sub-Saharan Africa,Namibia
252687108,Asia,Nepal
473656928,Middle East and North Africa,Turkey
880474221,Europe,Iceland
345062816,Sub-Saharan Africa,Togo
959659039,Middle East and North Africa,Iraq
386811721,Australia and Oceania,Marshall Islands
409382188,Sub-Saharan Africa,Mauritania
180544269,Sub-Saharan Africa,Mali
273784291,Sub-Saharan Africa,Mozambique
432901084,Middle East and North Africa,Bahrain
922005975,Asia,Brunei
275522792,Australia and Oceania,Federated States of Micronesia
248187863,Europe,Monaco
865050017,Europe,Denmark
871470582,Europe,Italy
883123385,Sub-Saharan Africa,Equatorial Guinea
235994756,Europe,Luxembourg
136383521,Sub-Saharan Africa,Nigeria
510901010,Europe,Czech Republic
456471049,Central America and the Caribbean,Costa Rica
490329968,Middle East and North Africa,Iran
300026595,Asia,Sri Lanka
993422257,Middle East and North Africa,Tunisia 
148690783,Sub-Saharan Africa,South Africa
364318501,Asia,Taiwan
709104239,North America,Greenland
772159326,Central America and the Caribbean,Barbados
212907588,Asia,India
111085355,Central America and the Caribbean,Saint Vincent and the Grenadines
716741454,Europe,Vatican City
100237214,Sub-Saharan Africa,Benin
902246463,Europe,Poland
883755528,Middle East and North Africa,Iran
576063239,Europe,Slovenia
130780923,Australia and Oceania,Samoa 
669832408,Central America and the Caribbean,Barbados
235454022,Asia,Sri Lanka
540194594,Sub-Saharan Africa,Nigeria
216915452,Sub-Saharan Africa,Sudan
668790423,Sub-Saharan Africa,Gabon
219305837,Sub-Saharan Africa,Sao Tome and Principe
862260520,Australia and Oceania,Papua New Guinea
611765801,Sub-Saharan Africa,Mali
252245509,Europe,Moldova 
188435971,Sub-Saharan Africa,Malawi
895386016,Europe,Belarus
668456971,Middle East and North Africa,Afghanistan
573322665,Australia and Oceania,Vanuatu
395969426,Europe,Ireland
892696082,Middle East and North Africa,Morocco
640113961,Europe,Bulgaria
985146892,Sub-Saharan Africa,South Africa
195031201,Australia and Oceania,Tonga
207315719,Asia,Uzbekistan
779861772,Sub-Saharan Africa,Chad
840843188,Europe,Norway
738746297,Asia,China
892369925,Europe,Russia
440825402,Sub-Saharan Africa,Equatorial Guinea
393536555,Asia,Vietnam
480239713,Sub-Saharan Africa,Togo
500983703,Central America and the Caribbean,Jamaica
776129853,Sub-Saharan Africa,Mauritania
796351993,Europe,Georgia
572636449,Asia,China
186282050,Asia,Bangladesh
238900125,Europe,Estonia
502414500,Europe,Slovenia
369061505,Sub-Saharan Africa,Malawi
201389968,Asia,Bangladesh
882261216,Sub-Saharan Africa,Democratic Republic of the Congo
664849078,Australia and Oceania,Palau
122639882,Central America and the Caribbean,Saint Kitts and Nevis 
799432456,Asia,Kazakhstan
259338128,Europe,Greece
636780726,Middle East and North Africa,Egypt
986496579,Australia and Oceania,Marshall Islands
433534514,Europe,Vatican City
423255860,Sub-Saharan Africa,Botswana
671334445,Europe,Vatican City
513756597,Asia,Sri Lanka
256821143,Sub-Saharan Africa,Sao Tome and Principe
727139413,Asia,South Korea
121635234,Europe,Moldova 
757544934,Central America and the Caribbean,Barbados
522417342,Europe,Monaco
524113786,Australia and Oceania,East Timor
140808093,Europe,Belarus
170986592,Sub-Saharan Africa,Cape Verde
583448112,Sub-Saharan Africa,Burkina Faso
967303979,Sub-Saharan Africa,Burkina Faso
981978023,Europe,United Kingdom
807206571,Australia and Oceania,Australia
693038451,Australia and Oceania,Tuvalu
509834992,Sub-Saharan Africa,Cote d'Ivoire
198270022,Europe,Ukraine
219329869,Central America and the Caribbean,Saint Kitts and Nevis 
204313361,Sub-Saharan Africa,Guinea
304831826,Europe,Romania
742809092,Sub-Saharan Africa,Cameroon
460481488,Middle East and North Africa,United Arab Emirates
270397841,Europe,Monaco
605419480,Europe,Cyprus
168720233,Europe,Montenegro
883786427,Middle East and North Africa,Kuwait
244416892,Europe,Ireland
764722955,Sub-Saharan Africa,Burundi
529128444,Middle East and North Africa,Iraq
842369687,Sub-Saharan Africa,Nigeria
379495513,Asia,Cambodia
135867249,Australia and Oceania,Palau
277158725,Europe,Cyprus
589356267,Central America and the Caribbean,Guatemala
928758704,Sub-Saharan Africa,The Gambia
771977365,Central America and the Caribbean,Belize
565936076,Middle East and North Africa,Turkey
377871167,Sub-Saharan Africa,Uganda
345331466,Australia and Oceania,Vanuatu
226178300,Sub-Saharan Africa,Zambia
748585498,Europe,Liechtenstein
461039388,Asia,Uzbekistan
682338798,Middle East and North Africa,Afghanistan
551595056,Europe,Ireland
178231990,Middle East and North Africa,Bahrain
191985929,Sub-Saharan Africa,Chad
392905700,Central America and the Caribbean,Honduras
201352632,Europe,Liechtenstein
908000552,Australia and Oceania,Marshall Islands
723835790,Asia,Cambodia
630157172,Sub-Saharan Africa,Mali
328576028,Europe,Greece
491016185,Middle East and North Africa,Afghanistan
509713971,Europe,Slovakia
747218215,Asia,Thailand
286390244,Sub-Saharan Africa,Cameroon
980403888,Middle East and North Africa,Iraq
702745473,Europe,Ukraine
997213828,Australia and Oceania,Tonga
327920281,Sub-Saharan Africa,Guinea-Bissau
829288661,Europe,Poland
656055295,Europe,Switzerland
733269011,Sub-Saharan Africa,Kenya
706291139,Asia,China
290795505,Europe,Ireland
622768437,Sub-Saharan Africa,South Africa
208508765,Australia and Oceania,East Timor
774627816,Sub-Saharan Africa,Sao Tome and Principe
518049418,Europe,France
856009900,Asia,Brunei
576058089,Sub-Saharan Africa,Mozambique
786055314,Sub-Saharan Africa,Angola
864175403,Sub-Saharan Africa,Kenya
708904683,Europe,Estonia
289041984,Sub-Saharan Africa,Sudan
993698632,Sub-Saharan Africa,Senegal
682298457,Asia,Malaysia
434577786,Middle East and North Africa,Turkey
500585448,Europe,Switzerland
750682771,Sub-Saharan Africa,Nigeria
225543582,Central America and the Caribbean,Panama
286154210,Middle East and North Africa,Bahrain
563813483,Asia,Sri Lanka
310132730,Asia,India
647035777,Sub-Saharan Africa,South Africa
516758954,Europe,San Marino
731851089,Asia,Myanmar
825173509,Sub-Saharan Africa,Mozambique
399900043,Middle East and North Africa,Jordan
479517018,Central America and the Caribbean,Grenada
357823264,Sub-Saharan Africa,Sao Tome and Principe
748930108,Central America and the Caribbean,Jamaica
637261378,Asia,Bangladesh
427553403,Australia and Oceania,Marshall Islands
594855010,Sub-Saharan Africa,Mali
334527528,Sub-Saharan Africa,Sao Tome and Principe
712244784,Sub-Saharan Africa,Chad
613993108,Sub-Saharan Africa,Togo
796071326,Europe,Germany
735090768,Sub-Saharan Africa,Tanzania
877975261,Sub-Saharan Africa,Comoros
391961133,Sub-Saharan Africa,Swaziland
314597213,Australia and Oceania,Australia
403744828,Middle East and North Africa,Iran
487577807,Europe,Macedonia
914582479,Europe,Bulgaria
303557670,Sub-Saharan Africa,Swaziland
493614709,Asia,Myanmar
694177424,Middle East and North Africa,Syria
634982144,Central America and the Caribbean,Belize
116077697,Sub-Saharan Africa,Botswana
357825410,Asia,North Korea
850899112,Central America and the Caribbean,Dominican Republic
706285130,Asia,Maldives
905282294,Sub-Saharan Africa,Burkina Faso
249501931,Europe,Poland
310867869,Sub-Saharan Africa,Seychelles 
481616437,Middle East and North Africa,Saudi Arabia
224296462,Europe,Croatia
421769273,Sub-Saharan Africa,Democratic Republic of the Congo
227208697,Europe,Romania
214101064,Europe,Poland
126245200,Australia and Oceania,Tonga
227752435,Middle East and North Africa,Syria
853046596,Sub-Saharan Africa,Mali
156864011,Asia,Uzbekistan
864253509,Asia,Philippines
820576417,Europe,Montenegro
641506564,Europe,Belarus
563030278,Sub-Saharan Africa,Cape Verde
891446387,Asia,Kyrgyzstan
653366219,Sub-Saharan Africa,Chad
745713603,Europe,Denmark
785724866,Europe,Vatican City
460948836,Europe,Andorra
879246842,Europe,Poland
518792712,Europe,Czech Republic
178072774,Asia,Kazakhstan
725885856,Middle East and North Africa,Algeria
851343286,Asia,Nepal
213868892,Sub-Saharan Africa,Burundi
793199002,Central America and the Caribbean,Saint Vincent and the Grenadines
139382445,Asia,Nepal
822780549,Asia,China
984067142,Sub-Saharan Africa,Mauritania
184228551,Sub-Saharan Africa,Gabon
754563605,Europe,Switzerland
146683633,Central America and the Caribbean,Saint Vincent and the Grenadines
382512462,Asia,Taiwan
404286420,Sub-Saharan Africa,The Gambia
124554336,Sub-Saharan Africa,Mali
876177537,Europe,Italy
462329852,Asia,Bangladesh
806497609,Asia,Malaysia
302479636,Europe,Italy
564387261,Central America and the Caribbean,Nicaragua
576644313,Sub-Saharan Africa,South Sudan
743987119,Asia,Singapore
641464507,Central America and the Caribbean,Trinidad and Tobago
364437806,Sub-Saharan Africa,Madagascar
978580844,Middle East and North Africa,Afghanistan
469879949,Middle East and North Africa,Turkey
494633948,Asia,India
529454171,Europe,Armenia
121264445,Middle East and North Africa,Oman
237301099,Australia and Oceania,Fiji
115112960,Sub-Saharan Africa,Uganda
412561357,Europe,Sweden
957820117,Europe,Spain
299375569,North America,Mexico
656026542,Sub-Saharan Africa,Cameroon
266884362,Sub-Saharan Africa,Seychelles 
141372859,Europe,Kosovo
909228360,Europe,Spain
570499694,Sub-Saharan Africa,Lesotho
345548188,Sub-Saharan Africa,The Gambia
625047671,Europe,Bosnia and Herzegovina
519984471,Middle East and North Africa,Kuwait
111657416,Central America and the Caribbean,Haiti
901677834,Central America and the Caribbean,Guatemala
861969554,Central America and the Caribbean,Saint Kitts and Nevis 
284768903,Asia,Kazakhstan
432624709,Central America and the Caribbean,Barbados
388398301,Sub-Saharan Africa,Mauritania
205263507,Sub-Saharan Africa,Mali
456706655,Europe,Poland
886526572,Asia,North Korea
858834588,Sub-Saharan Africa,Kenya
708054530,Middle East and North Africa,Oman
388922727,Sub-Saharan Africa,Niger
826488006,Europe,Serbia
766111695,Sub-Saharan Africa,Zimbabwe
823467624,Europe,Albania
334542119,Central America and the Caribbean,Cuba
505634009,Middle East and North Africa,United Arab Emirates
363354623,Central America and the Caribbean,Jamaica
804627788,Europe,Iceland
546689832,Asia,Singapore
177089583,Sub-Saharan Africa,Liberia
803688371,Europe,Croatia
904660022,Australia and Oceania,Kiribati
378490865,Sub-Saharan Africa,Mauritania
993979728,Europe,Serbia
540237939,Europe,Kosovo
476689326,Europe,Greece
983070218,Asia,Sri Lanka
509429442,Sub-Saharan Africa,Eritrea
726128327,Middle East and North Africa,United Arab Emirates
673840701,Asia,South Korea
813552892,Europe,Liechtenstein
776563727,Australia and Oceania,Samoa 
714484536,Europe,Denmark
849239146,Europe,Moldova 
123063886,Asia,Philippines
248507583,Central America and the Caribbean,Dominica
758431565,Asia,Bhutan
356009662,Sub-Saharan Africa,Sudan
964728200,Central America and the Caribbean,Guatemala
